Reflectivity signal measured in H2O ice compressed at 84 GPa
Measurement conducted by Sergey Nikitin in May 2014
Time (ns)	Amplitude (V)
1.318451e+00 	 6.478900e-05
1.319493e+00 	 6.503400e-05
1.320535e+00 	 6.522300e-05
1.321578e+00 	 6.528600e-05
1.322620e+00 	 6.521700e-05
1.323662e+00 	 6.500100e-05
1.324704e+00 	 6.478100e-05
1.325747e+00 	 6.471800e-05
1.326789e+00 	 6.473600e-05
1.327831e+00 	 6.489200e-05
1.328873e+00 	 6.507000e-05
1.329916e+00 	 6.525700e-05
1.330958e+00 	 6.529700e-05
1.332000e+00 	 6.519600e-05
1.333042e+00 	 6.503900e-05
1.334085e+00 	 6.492100e-05
1.335127e+00 	 6.480700e-05
1.336169e+00 	 6.491300e-05
1.337211e+00 	 6.509500e-05
1.338253e+00 	 6.521600e-05
1.339296e+00 	 6.528900e-05
1.340338e+00 	 6.525800e-05
1.341380e+00 	 6.513700e-05
1.342423e+00 	 6.492500e-05
1.343465e+00 	 6.485300e-05
1.344507e+00 	 6.483500e-05
1.345549e+00 	 6.493000e-05
1.346592e+00 	 6.510700e-05
1.347634e+00 	 6.529200e-05
1.348676e+00 	 6.542000e-05
1.349718e+00 	 6.537600e-05
1.350761e+00 	 6.520400e-05
1.351803e+00 	 6.496000e-05
1.352845e+00 	 6.477800e-05
1.353887e+00 	 6.481000e-05
1.354930e+00 	 6.491400e-05
1.355972e+00 	 6.506800e-05
1.357014e+00 	 6.522400e-05
1.358056e+00 	 6.529700e-05
1.359099e+00 	 6.521300e-05
1.360141e+00 	 6.502700e-05
1.361183e+00 	 6.481200e-05
1.362225e+00 	 6.471900e-05
1.363268e+00 	 6.470500e-05
1.364310e+00 	 6.488000e-05
1.365352e+00 	 6.510300e-05
1.366394e+00 	 6.526300e-05
1.367437e+00 	 6.527800e-05
1.368479e+00 	 6.515800e-05
1.369521e+00 	 6.497300e-05
1.370563e+00 	 6.482800e-05
1.371606e+00 	 6.474600e-05
1.372648e+00 	 6.477500e-05
1.373690e+00 	 6.489900e-05
1.374732e+00 	 6.511600e-05
1.375775e+00 	 6.518600e-05
1.376817e+00 	 6.516200e-05
1.377859e+00 	 6.500600e-05
1.378901e+00 	 6.480200e-05
1.379944e+00 	 6.466800e-05
1.380986e+00 	 6.465900e-05
1.382028e+00 	 6.481800e-05
1.383070e+00 	 6.493200e-05
1.384113e+00 	 6.507000e-05
1.385155e+00 	 6.516000e-05
1.386197e+00 	 6.505200e-05
1.387239e+00 	 6.493500e-05
1.388282e+00 	 6.474100e-05
1.389324e+00 	 6.461500e-05
1.390366e+00 	 6.465200e-05
1.391408e+00 	 6.481400e-05
1.392451e+00 	 6.499500e-05
1.393493e+00 	 6.515600e-05
1.394535e+00 	 6.523400e-05
1.395577e+00 	 6.517300e-05
1.396620e+00 	 6.503400e-05
1.397662e+00 	 6.486200e-05
1.398704e+00 	 6.476100e-05
1.399747e+00 	 6.477800e-05
1.400789e+00 	 6.491400e-05
1.401831e+00 	 6.510200e-05
1.402873e+00 	 6.521600e-05
1.403916e+00 	 6.519700e-05
1.404958e+00 	 6.511900e-05
1.406000e+00 	 6.498000e-05
1.407042e+00 	 6.484100e-05
1.408085e+00 	 6.486000e-05
1.409127e+00 	 6.493000e-05
1.410169e+00 	 6.509200e-05
1.411211e+00 	 6.519900e-05
1.412254e+00 	 6.529000e-05
1.413296e+00 	 6.517800e-05
1.414338e+00 	 6.504300e-05
1.415380e+00 	 6.480300e-05
1.416423e+00 	 6.467700e-05
1.417465e+00 	 6.466900e-05
1.418507e+00 	 6.477800e-05
1.419549e+00 	 6.490900e-05
1.420592e+00 	 6.505900e-05
1.421634e+00 	 6.513000e-05
1.422676e+00 	 6.509300e-05
1.423718e+00 	 6.495500e-05
1.424761e+00 	 6.480600e-05
1.425803e+00 	 6.465300e-05
1.426845e+00 	 6.468900e-05
1.427887e+00 	 6.481200e-05
1.428930e+00 	 6.492400e-05
1.429972e+00 	 6.505400e-05
1.431014e+00 	 6.504700e-05
1.432056e+00 	 6.500400e-05
1.433099e+00 	 6.486100e-05
1.434141e+00 	 6.472100e-05
1.435183e+00 	 6.468800e-05
1.436225e+00 	 6.468800e-05
1.437268e+00 	 6.484400e-05
1.438310e+00 	 6.501500e-05
1.439352e+00 	 6.510200e-05
1.440394e+00 	 6.518300e-05
1.441437e+00 	 6.507300e-05
1.442479e+00 	 6.489900e-05
1.443521e+00 	 6.471900e-05
1.444563e+00 	 6.461200e-05
1.445606e+00 	 6.473500e-05
1.446648e+00 	 6.488300e-05
1.447690e+00 	 6.499100e-05
1.448732e+00 	 6.505500e-05
1.449775e+00 	 6.505300e-05
1.450817e+00 	 6.493600e-05
1.451859e+00 	 6.481600e-05
1.452901e+00 	 6.470800e-05
1.453944e+00 	 6.473800e-05
1.454986e+00 	 6.480800e-05
1.456028e+00 	 6.496200e-05
1.457070e+00 	 6.508800e-05
1.458113e+00 	 6.516100e-05
1.459155e+00 	 6.506200e-05
1.460197e+00 	 6.489400e-05
1.461239e+00 	 6.480300e-05
1.462282e+00 	 6.472100e-05
1.463324e+00 	 6.473000e-05
1.464366e+00 	 6.481300e-05
1.465408e+00 	 6.493300e-05
1.466451e+00 	 6.503800e-05
1.467493e+00 	 6.510400e-05
1.468535e+00 	 6.503700e-05
1.469577e+00 	 6.488800e-05
1.470620e+00 	 6.473100e-05
1.471662e+00 	 6.466700e-05
1.472704e+00 	 6.465800e-05
1.473747e+00 	 6.476200e-05
1.474789e+00 	 6.491100e-05
1.475831e+00 	 6.495000e-05
1.476873e+00 	 6.496900e-05
1.477915e+00 	 6.488400e-05
1.478958e+00 	 6.472800e-05
1.480000e+00 	 6.460400e-05
1.481042e+00 	 6.461200e-05
1.482085e+00 	 6.466300e-05
1.483127e+00 	 6.482200e-05
1.484169e+00 	 6.499000e-05
1.485211e+00 	 6.505400e-05
1.486253e+00 	 6.499600e-05
1.487296e+00 	 6.488300e-05
1.488338e+00 	 6.472700e-05
1.489380e+00 	 6.462800e-05
1.490422e+00 	 6.463800e-05
1.491465e+00 	 6.472500e-05
1.492507e+00 	 6.480700e-05
1.493549e+00 	 6.499300e-05
1.494592e+00 	 6.501400e-05
1.495634e+00 	 6.494100e-05
1.496676e+00 	 6.486300e-05
1.497718e+00 	 6.470700e-05
1.498761e+00 	 6.463600e-05
1.499803e+00 	 6.463000e-05
1.500845e+00 	 6.467700e-05
1.501887e+00 	 6.480300e-05
1.502930e+00 	 6.488400e-05
1.503972e+00 	 6.492500e-05
1.505014e+00 	 6.483800e-05
1.506056e+00 	 6.473700e-05
1.507099e+00 	 6.462500e-05
1.508141e+00 	 6.451900e-05
1.509183e+00 	 6.453000e-05
1.510225e+00 	 6.466700e-05
1.511268e+00 	 6.479800e-05
1.512310e+00 	 6.494000e-05
1.513352e+00 	 6.490600e-05
1.514394e+00 	 6.479700e-05
1.515437e+00 	 6.467300e-05
1.516479e+00 	 6.452900e-05
1.517521e+00 	 6.445900e-05
1.518563e+00 	 6.449400e-05
1.519606e+00 	 6.461700e-05
1.520648e+00 	 6.479000e-05
1.521690e+00 	 6.489000e-05
1.522732e+00 	 6.485400e-05
1.523775e+00 	 6.472300e-05
1.524817e+00 	 6.459200e-05
1.525859e+00 	 6.450800e-05
1.526901e+00 	 6.450200e-05
1.527944e+00 	 6.460900e-05
1.528986e+00 	 6.473200e-05
1.530028e+00 	 6.480200e-05
1.531070e+00 	 6.486400e-05
1.532113e+00 	 6.487200e-05
1.533155e+00 	 6.475000e-05
1.534197e+00 	 6.458300e-05
1.535239e+00 	 6.443700e-05
1.536282e+00 	 6.449800e-05
1.537324e+00 	 6.459000e-05
1.538366e+00 	 6.472600e-05
1.539408e+00 	 6.482200e-05
1.540451e+00 	 6.485400e-05
1.541493e+00 	 6.477400e-05
1.542535e+00 	 6.464000e-05
1.543578e+00 	 6.453700e-05
1.544620e+00 	 6.441500e-05
1.545662e+00 	 6.447100e-05
1.546704e+00 	 6.454400e-05
1.547747e+00 	 6.470300e-05
1.548789e+00 	 6.479700e-05
1.549831e+00 	 6.476200e-05
1.550873e+00 	 6.469800e-05
1.551916e+00 	 6.457000e-05
1.552958e+00 	 6.444400e-05
1.554000e+00 	 6.447000e-05
1.555042e+00 	 6.449600e-05
1.556085e+00 	 6.460800e-05
1.557127e+00 	 6.470000e-05
1.558169e+00 	 6.476700e-05
1.559211e+00 	 6.475900e-05
1.560253e+00 	 6.466700e-05
1.561296e+00 	 6.453100e-05
1.562338e+00 	 6.446400e-05
1.563380e+00 	 6.445400e-05
1.564423e+00 	 6.458100e-05
1.565465e+00 	 6.472800e-05
1.566507e+00 	 6.483100e-05
1.567549e+00 	 6.488000e-05
1.568592e+00 	 6.481500e-05
1.569634e+00 	 6.463700e-05
1.570676e+00 	 6.446400e-05
1.571718e+00 	 6.441700e-05
1.572761e+00 	 6.441500e-05
1.573803e+00 	 6.447500e-05
1.574845e+00 	 6.460500e-05
1.575887e+00 	 6.471100e-05
1.576930e+00 	 6.473500e-05
1.577972e+00 	 6.475300e-05
1.579014e+00 	 6.460900e-05
1.580056e+00 	 6.452000e-05
1.581099e+00 	 6.447800e-05
1.582141e+00 	 6.453500e-05
1.583183e+00 	 6.464700e-05
1.584225e+00 	 6.473500e-05
1.585268e+00 	 6.478100e-05
1.586310e+00 	 6.479600e-05
1.587352e+00 	 6.466600e-05
1.588394e+00 	 6.454000e-05
1.589437e+00 	 6.446600e-05
1.590479e+00 	 6.443800e-05
1.591521e+00 	 6.452700e-05
1.592563e+00 	 6.465400e-05
1.593606e+00 	 6.478800e-05
1.594648e+00 	 6.485600e-05
1.595690e+00 	 6.481700e-05
1.596732e+00 	 6.468300e-05
1.597775e+00 	 6.457400e-05
1.598817e+00 	 6.444600e-05
1.599859e+00 	 6.443000e-05
1.600901e+00 	 6.446900e-05
1.601944e+00 	 6.457900e-05
1.602986e+00 	 6.467800e-05
1.604028e+00 	 6.471200e-05
1.605070e+00 	 6.466700e-05
1.606113e+00 	 6.457000e-05
1.607155e+00 	 6.444100e-05
1.608197e+00 	 6.441200e-05
1.609239e+00 	 6.442600e-05
1.610282e+00 	 6.447400e-05
1.611324e+00 	 6.456800e-05
1.612366e+00 	 6.464500e-05
1.613408e+00 	 6.469100e-05
1.614451e+00 	 6.461900e-05
1.615493e+00 	 6.451300e-05
1.616535e+00 	 6.439500e-05
1.617578e+00 	 6.438600e-05
1.618620e+00 	 6.439900e-05
1.619662e+00 	 6.456700e-05
1.620704e+00 	 6.467100e-05
1.621747e+00 	 6.476900e-05
1.622789e+00 	 6.476900e-05
1.623831e+00 	 6.467900e-05
1.624873e+00 	 6.451400e-05
1.625916e+00 	 6.444100e-05
1.626958e+00 	 6.443700e-05
1.628000e+00 	 6.449600e-05
1.629042e+00 	 6.457600e-05
1.630085e+00 	 6.468100e-05
1.631127e+00 	 6.473300e-05
1.632169e+00 	 6.470600e-05
1.633211e+00 	 6.461200e-05
1.634254e+00 	 6.451900e-05
1.635296e+00 	 6.445200e-05
1.636338e+00 	 6.447200e-05
1.637380e+00 	 6.457300e-05
1.638423e+00 	 6.459900e-05
1.639465e+00 	 6.467700e-05
1.640507e+00 	 6.469600e-05
1.641549e+00 	 6.466700e-05
1.642592e+00 	 6.455400e-05
1.643634e+00 	 6.442700e-05
1.644676e+00 	 6.437100e-05
1.645718e+00 	 6.439300e-05
1.646761e+00 	 6.442200e-05
1.647803e+00 	 6.447700e-05
1.648845e+00 	 6.453500e-05
1.649887e+00 	 6.458000e-05
1.650930e+00 	 6.454000e-05
1.651972e+00 	 6.445700e-05
1.653014e+00 	 6.433700e-05
1.654056e+00 	 6.431500e-05
1.655099e+00 	 6.433800e-05
1.656141e+00 	 6.440900e-05
1.657183e+00 	 6.448900e-05
1.658225e+00 	 6.455100e-05
1.659268e+00 	 6.455400e-05
1.660310e+00 	 6.451000e-05
1.661352e+00 	 6.437400e-05
1.662394e+00 	 6.427700e-05
1.663437e+00 	 6.426500e-05
1.664479e+00 	 6.428900e-05
1.665521e+00 	 6.440000e-05
1.666563e+00 	 6.452000e-05
1.667606e+00 	 6.459100e-05
1.668648e+00 	 6.456600e-05
1.669690e+00 	 6.449300e-05
1.670732e+00 	 6.436000e-05
1.671775e+00 	 6.435000e-05
1.672817e+00 	 6.430000e-05
1.673859e+00 	 6.436200e-05
1.674901e+00 	 6.442600e-05
1.675944e+00 	 6.451600e-05
1.676986e+00 	 6.452700e-05
1.678028e+00 	 6.449500e-05
1.679070e+00 	 6.441400e-05
1.680113e+00 	 6.435000e-05
1.681155e+00 	 6.432600e-05
1.682197e+00 	 6.436300e-05
1.683239e+00 	 6.443600e-05
1.684282e+00 	 6.448300e-05
1.685324e+00 	 6.456400e-05
1.686366e+00 	 6.456200e-05
1.687408e+00 	 6.454100e-05
1.688451e+00 	 6.443900e-05
1.689493e+00 	 6.435400e-05
1.690535e+00 	 6.426700e-05
1.691577e+00 	 6.433400e-05
1.692620e+00 	 6.442900e-05
1.693662e+00 	 6.450900e-05
1.694704e+00 	 6.461800e-05
1.695747e+00 	 6.458600e-05
1.696789e+00 	 6.447100e-05
1.697831e+00 	 6.439400e-05
1.698873e+00 	 6.428800e-05
1.699915e+00 	 6.425000e-05
1.700958e+00 	 6.431200e-05
1.702000e+00 	 6.439100e-05
1.703042e+00 	 6.446200e-05
1.704085e+00 	 6.451400e-05
1.705127e+00 	 6.446300e-05
1.706169e+00 	 6.437600e-05
1.707211e+00 	 6.431600e-05
1.708253e+00 	 6.430700e-05
1.709296e+00 	 6.426000e-05
1.710338e+00 	 6.428200e-05
1.711380e+00 	 6.440200e-05
1.712422e+00 	 6.447000e-05
1.713465e+00 	 6.452100e-05
1.714507e+00 	 6.454000e-05
1.715549e+00 	 6.443400e-05
1.716592e+00 	 6.429300e-05
1.717634e+00 	 6.429800e-05
1.718676e+00 	 6.433400e-05
1.719718e+00 	 6.438100e-05
1.720761e+00 	 6.452300e-05
1.721803e+00 	 6.458800e-05
1.722845e+00 	 6.457200e-05
1.723887e+00 	 6.456500e-05
1.724930e+00 	 6.448000e-05
1.725972e+00 	 6.440200e-05
1.727014e+00 	 6.436100e-05
1.728056e+00 	 6.439200e-05
1.729099e+00 	 6.446700e-05
1.730141e+00 	 6.454500e-05
1.731183e+00 	 6.455200e-05
1.732225e+00 	 6.456200e-05
1.733268e+00 	 6.450400e-05
1.734310e+00 	 6.440600e-05
1.735352e+00 	 6.429300e-05
1.736394e+00 	 6.429500e-05
1.737437e+00 	 6.434600e-05
1.738479e+00 	 6.451100e-05
1.739521e+00 	 6.456400e-05
1.740563e+00 	 6.458600e-05
1.741606e+00 	 6.462900e-05
1.742648e+00 	 6.454300e-05
1.743690e+00 	 6.445900e-05
1.744732e+00 	 6.434300e-05
1.745775e+00 	 6.434800e-05
1.746817e+00 	 6.437500e-05
1.747859e+00 	 6.446400e-05
1.748901e+00 	 6.454000e-05
1.749944e+00 	 6.458300e-05
1.750986e+00 	 6.454600e-05
1.752028e+00 	 6.442200e-05
1.753070e+00 	 6.431700e-05
1.754113e+00 	 6.430900e-05
1.755155e+00 	 6.426600e-05
1.756197e+00 	 6.432100e-05
1.757239e+00 	 6.442600e-05
1.758282e+00 	 6.448000e-05
1.759324e+00 	 6.446600e-05
1.760366e+00 	 6.441800e-05
1.761408e+00 	 6.434800e-05
1.762451e+00 	 6.429800e-05
1.763493e+00 	 6.425200e-05
1.764535e+00 	 6.431500e-05
1.765578e+00 	 6.442300e-05
1.766620e+00 	 6.444700e-05
1.767662e+00 	 6.451700e-05
1.768704e+00 	 6.452100e-05
1.769747e+00 	 6.440900e-05
1.770789e+00 	 6.431800e-05
1.771831e+00 	 6.424900e-05
1.772873e+00 	 6.417400e-05
1.773916e+00 	 6.423400e-05
1.774958e+00 	 6.432200e-05
1.776000e+00 	 6.441200e-05
1.777042e+00 	 6.438400e-05
1.778085e+00 	 6.442500e-05
1.779127e+00 	 6.434800e-05
1.780169e+00 	 6.424000e-05
1.781211e+00 	 6.420800e-05
1.782254e+00 	 6.418500e-05
1.783296e+00 	 6.424800e-05
1.784338e+00 	 6.437200e-05
1.785380e+00 	 6.443500e-05
1.786423e+00 	 6.444300e-05
1.787465e+00 	 6.444200e-05
1.788507e+00 	 6.435700e-05
1.789549e+00 	 6.430600e-05
1.790592e+00 	 6.425400e-05
1.791634e+00 	 6.429300e-05
1.792676e+00 	 6.438600e-05
1.793718e+00 	 6.442500e-05
1.794761e+00 	 6.448200e-05
1.795803e+00 	 6.446700e-05
1.796845e+00 	 6.441800e-05
1.797887e+00 	 6.435100e-05
1.798930e+00 	 6.427600e-05
1.799972e+00 	 6.429900e-05
1.801014e+00 	 6.432900e-05
1.802056e+00 	 6.441000e-05
1.803099e+00 	 6.448100e-05
1.804141e+00 	 6.453300e-05
1.805183e+00 	 6.452000e-05
1.806225e+00 	 6.447200e-05
1.807268e+00 	 6.437600e-05
1.808310e+00 	 6.428700e-05
1.809352e+00 	 6.427000e-05
1.810394e+00 	 6.433500e-05
1.811437e+00 	 6.435200e-05
1.812479e+00 	 6.443200e-05
1.813521e+00 	 6.440100e-05
1.814563e+00 	 6.440200e-05
1.815606e+00 	 6.434400e-05
1.816648e+00 	 6.435300e-05
1.817690e+00 	 6.427700e-05
1.818732e+00 	 6.423900e-05
1.819775e+00 	 6.421400e-05
1.820817e+00 	 6.427600e-05
1.821859e+00 	 6.433500e-05
1.822901e+00 	 6.440300e-05
1.823944e+00 	 6.439700e-05
1.824986e+00 	 6.436900e-05
1.826028e+00 	 6.429000e-05
1.827070e+00 	 6.423700e-05
1.828113e+00 	 6.423000e-05
1.829155e+00 	 6.431500e-05
1.830197e+00 	 6.443600e-05
1.831239e+00 	 6.445700e-05
1.832282e+00 	 6.446100e-05
1.833324e+00 	 6.444800e-05
1.834366e+00 	 6.431000e-05
1.835408e+00 	 6.427100e-05
1.836451e+00 	 6.424600e-05
1.837493e+00 	 6.428100e-05
1.838535e+00 	 6.432600e-05
1.839578e+00 	 6.442500e-05
1.840620e+00 	 6.449400e-05
1.841662e+00 	 6.446500e-05
1.842704e+00 	 6.445200e-05
1.843747e+00 	 6.436100e-05
1.844789e+00 	 6.428400e-05
1.845831e+00 	 6.423300e-05
1.846873e+00 	 6.431400e-05
1.847916e+00 	 6.437500e-05
1.848958e+00 	 6.440000e-05
1.850000e+00 	 6.446200e-05
1.851042e+00 	 6.441800e-05
1.852084e+00 	 6.444100e-05
1.853127e+00 	 6.438800e-05
1.854169e+00 	 6.434500e-05
1.855211e+00 	 6.429600e-05
1.856254e+00 	 6.436200e-05
1.857296e+00 	 6.439300e-05
1.858338e+00 	 6.443900e-05
1.859380e+00 	 6.448000e-05
1.860423e+00 	 6.443300e-05
1.861465e+00 	 6.435600e-05
1.862507e+00 	 6.432000e-05
1.863549e+00 	 6.428100e-05
1.864592e+00 	 6.429200e-05
1.865634e+00 	 6.437500e-05
1.866676e+00 	 6.442600e-05
1.867718e+00 	 6.447500e-05
1.868761e+00 	 6.457900e-05
1.869803e+00 	 6.449300e-05
1.870845e+00 	 6.444000e-05
1.871887e+00 	 6.437700e-05
1.872930e+00 	 6.433600e-05
1.873972e+00 	 6.441100e-05
1.875014e+00 	 6.444000e-05
1.876056e+00 	 6.453500e-05
1.877099e+00 	 6.452000e-05
1.878141e+00 	 6.455600e-05
1.879183e+00 	 6.458900e-05
1.880225e+00 	 6.444300e-05
1.881268e+00 	 6.437100e-05
1.882310e+00 	 6.433500e-05
1.883352e+00 	 6.437100e-05
1.884394e+00 	 6.444100e-05
1.885437e+00 	 6.452000e-05
1.886479e+00 	 6.454200e-05
1.887521e+00 	 6.453200e-05
1.888563e+00 	 6.449300e-05
1.889606e+00 	 6.438000e-05
1.890648e+00 	 6.431900e-05
1.891690e+00 	 6.434600e-05
1.892732e+00 	 6.440600e-05
1.893775e+00 	 6.445800e-05
1.894817e+00 	 6.448700e-05
1.895859e+00 	 6.452400e-05
1.896901e+00 	 6.449500e-05
1.897944e+00 	 6.440500e-05
1.898986e+00 	 6.436200e-05
1.900028e+00 	 6.432200e-05
1.901070e+00 	 6.436600e-05
1.902113e+00 	 6.441100e-05
1.903155e+00 	 6.443000e-05
1.904197e+00 	 6.450800e-05
1.905239e+00 	 6.451300e-05
1.906282e+00 	 6.449800e-05
1.907324e+00 	 6.443200e-05
1.908366e+00 	 6.439900e-05
1.909408e+00 	 6.439200e-05
1.910451e+00 	 6.443500e-05
1.911493e+00 	 6.448500e-05
1.912535e+00 	 6.460200e-05
1.913578e+00 	 6.467000e-05
1.914620e+00 	 6.465600e-05
1.915662e+00 	 6.457200e-05
1.916704e+00 	 6.451800e-05
1.917747e+00 	 6.444900e-05
1.918789e+00 	 6.445200e-05
1.919831e+00 	 6.451800e-05
1.920873e+00 	 6.455700e-05
1.921916e+00 	 6.463500e-05
1.922958e+00 	 6.466500e-05
1.924000e+00 	 6.460600e-05
1.925042e+00 	 6.458600e-05
1.926085e+00 	 6.456600e-05
1.927127e+00 	 6.444600e-05
1.928169e+00 	 6.443100e-05
1.929211e+00 	 6.446900e-05
1.930254e+00 	 6.452100e-05
1.931296e+00 	 6.457500e-05
1.932338e+00 	 6.461700e-05
1.933380e+00 	 6.462000e-05
1.934423e+00 	 6.454800e-05
1.935465e+00 	 6.448900e-05
1.936507e+00 	 6.446600e-05
1.937549e+00 	 6.445100e-05
1.938592e+00 	 6.445100e-05
1.939634e+00 	 6.451100e-05
1.940676e+00 	 6.459400e-05
1.941718e+00 	 6.459200e-05
1.942761e+00 	 6.454000e-05
1.943803e+00 	 6.444700e-05
1.944845e+00 	 6.441700e-05
1.945887e+00 	 6.431700e-05
1.946930e+00 	 6.433100e-05
1.947972e+00 	 6.436200e-05
1.949014e+00 	 6.441000e-05
1.950056e+00 	 6.442500e-05
1.951099e+00 	 6.445200e-05
1.952141e+00 	 6.440800e-05
1.953183e+00 	 6.432300e-05
1.954225e+00 	 6.428500e-05
1.955268e+00 	 6.424700e-05
1.956310e+00 	 6.430000e-05
1.957352e+00 	 6.434900e-05
1.958394e+00 	 6.432100e-05
1.959437e+00 	 6.436100e-05
1.960479e+00 	 6.436400e-05
1.961521e+00 	 6.436200e-05
1.962563e+00 	 6.432800e-05
1.963606e+00 	 6.431400e-05
1.964648e+00 	 6.429300e-05
1.965690e+00 	 6.434000e-05
1.966732e+00 	 6.437200e-05
1.967775e+00 	 6.441900e-05
1.968817e+00 	 6.443800e-05
1.969859e+00 	 6.440500e-05
1.970901e+00 	 6.433700e-05
1.971944e+00 	 6.430000e-05
1.972986e+00 	 6.424700e-05
1.974028e+00 	 6.424500e-05
1.975070e+00 	 6.435900e-05
1.976113e+00 	 6.443900e-05
1.977155e+00 	 6.446100e-05
1.978197e+00 	 6.452600e-05
1.979239e+00 	 6.445700e-05
1.980282e+00 	 6.436800e-05
1.981324e+00 	 6.432100e-05
1.982366e+00 	 6.432600e-05
1.983408e+00 	 6.426500e-05
1.984451e+00 	 6.429300e-05
1.985493e+00 	 6.438300e-05
1.986535e+00 	 6.440500e-05
1.987578e+00 	 6.447600e-05
1.988620e+00 	 6.445900e-05
1.989662e+00 	 6.441500e-05
1.990704e+00 	 6.433600e-05
1.991747e+00 	 6.427200e-05
1.992789e+00 	 6.422500e-05
1.993831e+00 	 6.428400e-05
1.994873e+00 	 6.436200e-05
1.995916e+00 	 6.434900e-05
1.996958e+00 	 6.439300e-05
1.998000e+00 	 6.435200e-05
1.999042e+00 	 6.430800e-05
2.000084e+00 	 6.427700e-05
2.001127e+00 	 6.429600e-05
2.002169e+00 	 6.432000e-05
2.003211e+00 	 6.436900e-05
2.004254e+00 	 6.444900e-05
2.005296e+00 	 6.443300e-05
2.006338e+00 	 6.440200e-05
2.007380e+00 	 6.431300e-05
2.008422e+00 	 6.423300e-05
2.009465e+00 	 6.423400e-05
2.010507e+00 	 6.420800e-05
2.011549e+00 	 6.424100e-05
2.012592e+00 	 6.432000e-05
2.013634e+00 	 6.443300e-05
2.014676e+00 	 6.442600e-05
2.015718e+00 	 6.437800e-05
2.016761e+00 	 6.438200e-05
2.017803e+00 	 6.435800e-05
2.018845e+00 	 6.430700e-05
2.019887e+00 	 6.434200e-05
2.020930e+00 	 6.436400e-05
2.021972e+00 	 6.445000e-05
2.023014e+00 	 6.448700e-05
2.024056e+00 	 6.444200e-05
2.025099e+00 	 6.444700e-05
2.026141e+00 	 6.441400e-05
2.027183e+00 	 6.437300e-05
2.028225e+00 	 6.434000e-05
2.029268e+00 	 6.439400e-05
2.030310e+00 	 6.444400e-05
2.031352e+00 	 6.454500e-05
2.032394e+00 	 6.453500e-05
2.033437e+00 	 6.449300e-05
2.034479e+00 	 6.446500e-05
2.035521e+00 	 6.436000e-05
2.036563e+00 	 6.437100e-05
2.037606e+00 	 6.434800e-05
2.038648e+00 	 6.436300e-05
2.039690e+00 	 6.443800e-05
2.040732e+00 	 6.452100e-05
2.041775e+00 	 6.453500e-05
2.042817e+00 	 6.448200e-05
2.043859e+00 	 6.446200e-05
2.044901e+00 	 6.438300e-05
2.045944e+00 	 6.439200e-05
2.046986e+00 	 6.433500e-05
2.048028e+00 	 6.440000e-05
2.049070e+00 	 6.442400e-05
2.050113e+00 	 6.450000e-05
2.051155e+00 	 6.450500e-05
2.052197e+00 	 6.446600e-05
2.053239e+00 	 6.442400e-05
2.054282e+00 	 6.433300e-05
2.055324e+00 	 6.428300e-05
2.056366e+00 	 6.431300e-05
2.057408e+00 	 6.433700e-05
2.058451e+00 	 6.436500e-05
2.059493e+00 	 6.438800e-05
2.060535e+00 	 6.443500e-05
2.061578e+00 	 6.441600e-05
2.062620e+00 	 6.436800e-05
2.063662e+00 	 6.432900e-05
2.064704e+00 	 6.425400e-05
2.065747e+00 	 6.425700e-05
2.066789e+00 	 6.430600e-05
2.067831e+00 	 6.438500e-05
2.068873e+00 	 6.438700e-05
2.069916e+00 	 6.438500e-05
2.070958e+00 	 6.440200e-05
2.072000e+00 	 6.432700e-05
2.073042e+00 	 6.433600e-05
2.074084e+00 	 6.425400e-05
2.075127e+00 	 6.431700e-05
2.076169e+00 	 6.437600e-05
2.077211e+00 	 6.437700e-05
2.078254e+00 	 6.437500e-05
2.079296e+00 	 6.440400e-05
2.080338e+00 	 6.437300e-05
2.081380e+00 	 6.431700e-05
2.082422e+00 	 6.431300e-05
2.083465e+00 	 6.432800e-05
2.084507e+00 	 6.437600e-05
2.085549e+00 	 6.440100e-05
2.086591e+00 	 6.446400e-05
2.087634e+00 	 6.447500e-05
2.088676e+00 	 6.451300e-05
2.089718e+00 	 6.447000e-05
2.090761e+00 	 6.443100e-05
2.091803e+00 	 6.436500e-05
2.092845e+00 	 6.437400e-05
2.093887e+00 	 6.438700e-05
2.094930e+00 	 6.439500e-05
2.095972e+00 	 6.445700e-05
2.097014e+00 	 6.442700e-05
2.098056e+00 	 6.438100e-05
2.099099e+00 	 6.434700e-05
2.100141e+00 	 6.437100e-05
2.101183e+00 	 6.433900e-05
2.102225e+00 	 6.432300e-05
2.103268e+00 	 6.431000e-05
2.104310e+00 	 6.440700e-05
2.105352e+00 	 6.442600e-05
2.106394e+00 	 6.440200e-05
2.107437e+00 	 6.441300e-05
2.108479e+00 	 6.433900e-05
2.109521e+00 	 6.427300e-05
2.110563e+00 	 6.425600e-05
2.111606e+00 	 6.434100e-05
2.112648e+00 	 6.440600e-05
2.113690e+00 	 6.445400e-05
2.114732e+00 	 6.450600e-05
2.115775e+00 	 6.449500e-05
2.116817e+00 	 6.442700e-05
2.117859e+00 	 6.435500e-05
2.118901e+00 	 6.432100e-05
2.119944e+00 	 6.431400e-05
2.120986e+00 	 6.424800e-05
2.122028e+00 	 6.433700e-05
2.123070e+00 	 6.441000e-05
2.124113e+00 	 6.444300e-05
