Freq (Hz)	Coh_accelerometre /source
source
source
454.000000000000060E+0	997.256247498006450E-3
455.000000000000060E+0	998.132230371037040E-3
456.000000000000060E+0	998.820535724150750E-3
457.000000000000060E+0	998.997642863376560E-3
458.000000000000060E+0	999.145584312911560E-3
459.000000000000060E+0	996.302701254126900E-3
460.000000000000060E+0	998.254626136507510E-3
461.000000000000060E+0	998.834048410012110E-3
462.000000000000060E+0	998.602784491868340E-3
463.000000000000060E+0	997.012192002674990E-3
464.000000000000060E+0	998.659550226010610E-3
465.000000000000060E+0	997.781583288230300E-3
466.000000000000060E+0	997.515505107936740E-3
467.000000000000060E+0	995.623234089852090E-3
468.000000000000060E+0	990.656216815507750E-3
469.000000000000060E+0	993.608899057580980E-3
470.000000000000060E+0	996.631509427938430E-3
471.000000000000060E+0	995.211499513630750E-3
472.000000000000060E+0	996.856987868093400E-3
473.000000000000060E+0	996.931735354142810E-3
474.000000000000060E+0	998.095335361323440E-3
475.000000000000060E+0	998.738315102748910E-3
476.000000000000060E+0	996.521121315304350E-3
477.000000000000060E+0	985.663757361547430E-3
478.000000000000060E+0	990.918871359814160E-3
479.000000000000060E+0	991.844070179527140E-3
480.000000000000060E+0	979.323036313365590E-3
481.000000000000060E+0	967.113498002023510E-3
482.000000000000060E+0	956.512192077572210E-3
483.000000000000060E+0	988.250159411271810E-3
484.000000000000060E+0	991.510417691957250E-3
485.000000000000060E+0	986.899121295211840E-3
486.000000000000060E+0	990.224874616271730E-3
487.000000000000060E+0	915.219086378562420E-3
488.000000000000060E+0	997.621176126830320E-3
489.000000000000060E+0	995.335334813049370E-3
490.000000000000060E+0	992.864662355255390E-3
491.000000000000060E+0	997.063315068557500E-3
492.000000000000060E+0	998.253488707405050E-3
493.000000000000060E+0	997.905152843867050E-3
494.000000000000060E+0	997.818768188204140E-3
495.000000000000060E+0	990.385712925952680E-3
496.000000000000060E+0	993.016709863782320E-3
497.000000000000060E+0	997.030738328562480E-3
498.000000000000060E+0	998.495317426675300E-3
499.000000000000060E+0	998.888055233030810E-3
500.000000000000060E+0	995.673378446125130E-3
501.000000000000060E+0	994.890034593013840E-3
502.000000000000060E+0	998.712798014185330E-3
503.000000000000060E+0	998.781911968165900E-3
504.000000000000060E+0	998.200103484078170E-3
505.000000000000060E+0	998.874141045809850E-3
506.000000000000060E+0	999.575673880102600E-3
507.000000000000060E+0	999.186571066193680E-3
508.000000000000060E+0	998.477596977732310E-3
509.000000000000060E+0	996.104472961404360E-3
510.000000000000060E+0	987.755782138791560E-3
511.000000000000060E+0	998.055702175373980E-3
512.000000000000110E+0	998.280594090202980E-3
513.000000000000110E+0	993.317030953496220E-3
514.000000000000110E+0	992.619478550824440E-3
515.000000000000110E+0	994.177494133982820E-3
516.000000000000110E+0	994.351521943305780E-3
517.000000000000110E+0	997.047067843449990E-3
518.000000000000110E+0	996.410524960468000E-3
519.000000000000110E+0	989.679483231091780E-3
520.000000000000110E+0	995.723506882098540E-3
521.000000000000110E+0	997.587352290765670E-3
522.000000000000110E+0	996.549809038320130E-3
523.000000000000110E+0	993.528700631670870E-3
524.000000000000110E+0	989.164548892705890E-3
525.000000000000110E+0	997.157528240796290E-3
526.000000000000110E+0	998.191659650049410E-3
527.000000000000110E+0	996.298458457690610E-3
528.000000000000110E+0	995.355736876187840E-3
529.000000000000110E+0	993.751528359110400E-3
530.000000000000110E+0	997.858032532179080E-3
531.000000000000110E+0	997.837193468832710E-3
532.000000000000110E+0	991.013903261915850E-3
533.000000000000110E+0	993.822849655086830E-3
534.000000000000110E+0	990.881770203558050E-3
535.000000000000110E+0	996.015670759869850E-3
536.000000000000110E+0	995.711896240162650E-3
537.000000000000110E+0	993.111002212142660E-3
538.000000000000110E+0	987.969466662649180E-3
539.000000000000110E+0	995.837454328537870E-3
540.000000000000110E+0	993.842329217888620E-3
541.000000000000110E+0	994.673392455390550E-3
542.000000000000110E+0	984.174970957844010E-3
543.000000000000110E+0	988.675252443532600E-3
544.000000000000110E+0	997.081746078614440E-3
545.000000000000110E+0	996.013664359717940E-3
546.000000000000110E+0	991.864196330270010E-3
547.000000000000110E+0	992.592366519034820E-3
548.000000000000110E+0	995.765069768246970E-3
549.000000000000110E+0	999.190061134891950E-3
550.000000000000110E+0	997.129831207315580E-3
551.000000000000110E+0	988.381845179598590E-3
552.000000000000110E+0	996.786696289379330E-3
553.000000000000110E+0	997.718657614088730E-3
554.000000000000110E+0	998.076013931851300E-3
555.000000000000110E+0	994.965791995687460E-3
