Freq (Hz)	Coh_accelerometre /source
321.000000000000060E+0	998.522465183236060E-3
322.000000000000060E+0	995.093072071240310E-3
323.000000000000060E+0	996.383325581370880E-3
324.000000000000060E+0	993.029908843092500E-3
325.000000000000060E+0	998.632908542264720E-3
326.000000000000060E+0	998.422478438490630E-3
327.000000000000060E+0	995.799129392784480E-3
328.000000000000060E+0	991.844133111045240E-3
329.000000000000060E+0	993.472571473545950E-3
330.000000000000060E+0	998.611916332948770E-3
331.000000000000060E+0	997.439191746516070E-3
332.000000000000060E+0	993.395551201539550E-3
333.000000000000060E+0	998.085840558939450E-3
334.000000000000060E+0	998.252454697391660E-3
335.000000000000060E+0	997.562488348558540E-3
336.000000000000060E+0	998.854712660640190E-3
337.000000000000060E+0	998.488595772426100E-3
338.000000000000060E+0	998.576638548951400E-3
339.000000000000060E+0	999.231619153316490E-3
340.000000000000060E+0	998.836797602124290E-3
341.000000000000060E+0	997.750535895192360E-3
342.000000000000060E+0	996.021959530147940E-3
343.000000000000060E+0	998.400839035826660E-3
344.000000000000060E+0	999.097126587549460E-3
345.000000000000060E+0	998.628295926793920E-3
346.000000000000060E+0	998.808711670585380E-3
347.000000000000060E+0	996.041878720657410E-3
348.000000000000060E+0	998.403330472070080E-3
349.000000000000060E+0	998.875477162043060E-3
350.000000000000060E+0	996.840921060209830E-3
351.000000000000060E+0	996.757147473649180E-3
352.000000000000060E+0	997.506995013246240E-3
353.000000000000060E+0	997.349448044795420E-3
354.000000000000060E+0	997.419319627580680E-3
355.000000000000060E+0	997.501777158307010E-3
356.000000000000060E+0	996.801781961592640E-3
357.000000000000060E+0	996.203366286592560E-3
358.000000000000060E+0	998.615369889829350E-3
359.000000000000060E+0	998.468787394424020E-3
360.000000000000060E+0	997.624689195177220E-3
361.000000000000060E+0	995.299180132250830E-3
362.000000000000060E+0	998.988369980462140E-3
363.000000000000060E+0	999.024548714311460E-3
364.000000000000060E+0	998.304138912307630E-3
365.000000000000060E+0	996.915556429969320E-3
366.000000000000060E+0	995.897782840390210E-3
367.000000000000060E+0	998.326343999316970E-3
368.000000000000060E+0	998.850543762617500E-3
369.000000000000060E+0	997.517691936598890E-3
370.000000000000060E+0	997.097246938352000E-3
371.000000000000060E+0	998.024023756707960E-3
372.000000000000060E+0	999.077824899069490E-3
373.000000000000060E+0	998.876503019443860E-3
374.000000000000060E+0	997.203350525200480E-3
375.000000000000060E+0	996.903645753402730E-3
376.000000000000060E+0	998.365642005388460E-3
377.000000000000060E+0	999.146593804790870E-3
378.000000000000060E+0	999.102895537673170E-3
379.000000000000060E+0	998.078901720814590E-3
380.000000000000060E+0	998.116186500779710E-3
381.000000000000060E+0	999.157432905362070E-3
382.000000000000060E+0	998.215173155322380E-3
383.000000000000060E+0	995.468059194164260E-3
384.000000000000060E+0	983.978371817103130E-3
385.000000000000060E+0	996.584058833228870E-3
386.000000000000060E+0	998.641736321898230E-3
387.000000000000060E+0	998.501832476534460E-3
388.000000000000060E+0	998.797304436886750E-3
389.000000000000060E+0	998.718445317127610E-3
390.000000000000060E+0	999.077327086431710E-3
391.000000000000060E+0	998.690370443034770E-3
392.000000000000060E+0	996.006856277832590E-3
393.000000000000060E+0	995.924515054410710E-3
394.000000000000060E+0	998.910011305584430E-3
395.000000000000060E+0	999.597310728810420E-3
396.000000000000060E+0	999.749375544703220E-3
397.000000000000060E+0	998.946104727085000E-3
398.000000000000060E+0	996.338031052809490E-3
399.000000000000060E+0	996.008395478420460E-3
400.000000000000060E+0	997.289297040622970E-3
401.000000000000060E+0	997.008191502268380E-3
402.000000000000060E+0	996.279862589549150E-3
403.000000000000060E+0	997.554035104802340E-3
404.000000000000060E+0	999.092464856060510E-3
405.000000000000060E+0	998.137284745698290E-3
406.000000000000060E+0	998.808748081324250E-3
407.000000000000060E+0	999.125420806433740E-3
408.000000000000060E+0	993.135827758379830E-3
409.000000000000060E+0	997.253909137016500E-3
410.000000000000060E+0	988.799921036689340E-3
411.000000000000060E+0	963.076266114211710E-3
412.000000000000060E+0	939.649219895065890E-3
413.000000000000060E+0	995.297027462882400E-3
414.000000000000060E+0	997.739720746043670E-3
415.000000000000060E+0	998.451150683131060E-3
416.000000000000060E+0	997.471499490416250E-3
417.000000000000060E+0	996.808710857468920E-3
418.000000000000060E+0	998.878812198898290E-3
419.000000000000060E+0	998.875598956472820E-3
420.000000000000060E+0	998.987313023609550E-3
421.000000000000060E+0	996.774589853164470E-3
422.000000000000060E+0	999.316202093773360E-3
423.000000000000060E+0	999.097680246476270E-3
424.000000000000060E+0	996.928932507854190E-3
425.000000000000060E+0	997.354084042405330E-3
426.000000000000060E+0	996.859112353529640E-3
427.000000000000060E+0	998.695219587586000E-3
428.000000000000060E+0	999.393692240156840E-3
429.000000000000060E+0	998.168822475188450E-3
430.000000000000060E+0	997.545442953949530E-3
431.000000000000060E+0	998.541761930781700E-3
432.000000000000060E+0	999.319121817976440E-3
433.000000000000060E+0	998.553090690406210E-3
434.000000000000060E+0	998.269200545752850E-3
435.000000000000060E+0	998.638329567635650E-3
436.000000000000060E+0	999.070138171534560E-3
437.000000000000060E+0	998.848403278803640E-3
438.000000000000060E+0	999.065737407163530E-3
439.000000000000060E+0	998.637373190856100E-3
440.000000000000060E+0	992.294703898747300E-3
441.000000000000060E+0	999.465031863116300E-3
442.000000000000060E+0	999.274619929009570E-3
443.000000000000060E+0	998.805811262275300E-3
444.000000000000060E+0	998.995155203488920E-3
445.000000000000060E+0	998.040185736586150E-3
446.000000000000060E+0	999.016128931640820E-3
447.000000000000060E+0	999.017794389732260E-3
448.000000000000060E+0	998.443120992191680E-3
449.000000000000060E+0	995.377589589578450E-3
450.000000000000060E+0	995.788229414108270E-3
451.000000000000060E+0	999.142659481079280E-3
452.000000000000060E+0	998.659651642124890E-3
453.000000000000060E+0	996.638072315605860E-3
454.000000000000060E+0	997.651757051214340E-3
455.000000000000060E+0	997.842529406037790E-3
456.000000000000060E+0	998.641690841013620E-3
457.000000000000060E+0	997.121719706543620E-3
458.000000000000060E+0	983.828103239116510E-3
459.000000000000060E+0	994.325955240779820E-3
460.000000000000060E+0	998.211703767611040E-3
461.000000000000060E+0	996.295395812484390E-3
462.000000000000060E+0	995.745545563010870E-3
463.000000000000060E+0	996.133079240023590E-3
464.000000000000060E+0	998.216330037713480E-3
465.000000000000060E+0	998.458786890972000E-3
466.000000000000060E+0	997.803024517296300E-3
467.000000000000060E+0	998.575090050968890E-3
468.000000000000060E+0	997.172671939115960E-3
469.000000000000060E+0	998.521803391963060E-3
470.000000000000060E+0	999.302353370759340E-3
471.000000000000060E+0	998.657015043528770E-3
472.000000000000060E+0	996.400431028303670E-3
473.000000000000060E+0	998.346628473180560E-3
474.000000000000060E+0	998.918625300007300E-3
475.000000000000060E+0	999.160466049969110E-3
476.000000000000060E+0	999.182349412564230E-3
477.000000000000060E+0	998.336837588667090E-3
478.000000000000060E+0	998.770262733431720E-3
479.000000000000060E+0	999.719484930052910E-3
480.000000000000060E+0	999.517317226192640E-3
481.000000000000060E+0	998.446420506441720E-3
482.000000000000060E+0	996.652456878757140E-3
483.000000000000060E+0	998.785446785564800E-3
484.000000000000060E+0	998.722033575322850E-3
485.000000000000060E+0	998.131271538591490E-3
486.000000000000060E+0	998.260506937831420E-3
487.000000000000060E+0	995.950573605594250E-3
488.000000000000060E+0	998.754903154669860E-3
489.000000000000060E+0	998.386985557723760E-3
490.000000000000060E+0	996.302520287128070E-3
491.000000000000060E+0	995.040596921815900E-3
492.000000000000060E+0	997.551903966026550E-3
493.000000000000060E+0	998.290359255135760E-3
494.000000000000060E+0	998.131355228088160E-3
495.000000000000060E+0	996.097066258260000E-3
496.000000000000060E+0	997.049365285899490E-3
497.000000000000060E+0	998.317491330626530E-3
498.000000000000060E+0	999.238687644395500E-3
499.000000000000060E+0	998.857129624591500E-3
500.000000000000060E+0	996.913494276514880E-3
501.000000000000060E+0	997.793263782065900E-3
502.000000000000060E+0	999.172218655082660E-3
503.000000000000060E+0	998.972874419684740E-3
504.000000000000060E+0	998.706799991659680E-3
505.000000000000060E+0	998.192634497549140E-3
506.000000000000060E+0	997.572513899328770E-3
507.000000000000060E+0	999.211660486280740E-3
508.000000000000060E+0	999.030055909531200E-3
509.000000000000060E+0	998.395261285568880E-3
510.000000000000060E+0	995.588634822690890E-3
511.000000000000060E+0	999.251372302300540E-3
512.000000000000110E+0	999.504076597781290E-3
513.000000000000110E+0	998.844260169128530E-3
514.000000000000110E+0	998.379130001061150E-3
515.000000000000110E+0	998.645401617668790E-3
516.000000000000110E+0	999.255244176592170E-3
517.000000000000110E+0	999.447628473768560E-3
518.000000000000110E+0	999.077720647082890E-3
519.000000000000110E+0	995.555202325411610E-3
520.000000000000110E+0	998.801662699202010E-3
521.000000000000110E+0	999.145015707253780E-3
522.000000000000110E+0	998.629319414320870E-3
523.000000000000110E+0	998.326295122217930E-3
524.000000000000110E+0	998.838906649635480E-3
525.000000000000110E+0	999.014575872736450E-3
526.000000000000110E+0	999.107123434119230E-3
527.000000000000110E+0	998.730777623549340E-3
528.000000000000110E+0	998.700519623488490E-3
529.000000000000110E+0	997.062566903871410E-3
530.000000000000110E+0	999.225274963247310E-3
531.000000000000110E+0	998.941014119508860E-3
532.000000000000110E+0	995.585758995822360E-3
533.000000000000110E+0	996.980800458494130E-3
534.000000000000110E+0	998.288642403576180E-3
535.000000000000110E+0	998.904683218265090E-3
536.000000000000110E+0	998.524978082789620E-3
537.000000000000110E+0	996.192588481705780E-3
538.000000000000110E+0	993.619419306079110E-3
539.000000000000110E+0	998.005956614190230E-3
540.000000000000110E+0	989.265524602816580E-3
541.000000000000110E+0	961.631159749458790E-3
542.000000000000110E+0	983.455858834904270E-3
543.000000000000110E+0	973.161912130083070E-3
544.000000000000110E+0	987.955739456764850E-3
545.000000000000110E+0	989.985729091938940E-3
546.000000000000110E+0	990.796050105940960E-3
547.000000000000110E+0	988.741868055310610E-3
548.000000000000110E+0	985.896731180834430E-3
549.000000000000110E+0	997.669325632972500E-3
550.000000000000110E+0	995.303320210726320E-3
551.000000000000110E+0	987.409111630553340E-3
552.000000000000110E+0	983.510283322406090E-3
553.000000000000110E+0	997.974723673853090E-3
554.000000000000110E+0	998.601954105867490E-3
555.000000000000110E+0	996.018832458605450E-3
556.000000000000110E+0	996.607361545763900E-3
557.000000000000110E+0	994.049005574064610E-3
558.000000000000110E+0	998.580331968560220E-3
559.000000000000110E+0	998.811041164037290E-3
560.000000000000110E+0	995.666572270578090E-3
561.000000000000110E+0	996.244876337351150E-3
562.000000000000110E+0	999.517493009301370E-3
563.000000000000110E+0	999.019314670090090E-3
564.000000000000110E+0	998.051227949305010E-3
565.000000000000110E+0	998.020849343299490E-3
566.000000000000110E+0	993.528637632979380E-3
567.000000000000110E+0	998.241852433997320E-3
568.000000000000110E+0	998.699855476141260E-3
569.000000000000110E+0	998.077964755673900E-3
570.000000000000110E+0	995.263327566488390E-3
571.000000000000110E+0	998.164726635960340E-3
572.000000000000110E+0	999.345332523583370E-3
573.000000000000110E+0	999.074801531280590E-3
574.000000000000110E+0	997.228309829546020E-3
575.000000000000110E+0	997.636562651241790E-3
576.000000000000110E+0	991.510454485445390E-3
577.000000000000110E+0	998.021406226740400E-3
578.000000000000110E+0	998.403661124908640E-3
579.000000000000110E+0	996.595684403261630E-3
580.000000000000110E+0	996.676902091101820E-3
581.000000000000110E+0	999.313316072505400E-3
582.000000000000110E+0	999.263369107977750E-3
583.000000000000110E+0	998.004046269331810E-3
584.000000000000110E+0	995.313410779408820E-3
585.000000000000110E+0	995.585361277725900E-3
586.000000000000110E+0	998.703738433148750E-3
587.000000000000110E+0	998.946567609140910E-3
588.000000000000110E+0	998.994388142786630E-3
589.000000000000110E+0	995.035438422231740E-3
590.000000000000110E+0	998.797286272106730E-3
591.000000000000110E+0	999.388289957460760E-3
592.000000000000110E+0	998.325779368392280E-3
593.000000000000110E+0	997.197868153046900E-3
594.000000000000110E+0	998.443663915896230E-3
595.000000000000110E+0	999.026992294487660E-3
596.000000000000110E+0	999.079327732694700E-3
597.000000000000110E+0	998.953088974010030E-3
598.000000000000110E+0	998.167033702176410E-3
599.000000000000110E+0	999.285027414758440E-3
600.000000000000110E+0	999.427300543576200E-3
601.000000000000110E+0	999.092488820346960E-3
602.000000000000110E+0	996.788036012314360E-3
603.000000000000110E+0	996.787619882551050E-3
604.000000000000110E+0	998.173132938119380E-3
605.000000000000110E+0	998.461016496095980E-3
606.000000000000110E+0	998.386111357350890E-3
607.000000000000110E+0	997.889671463812020E-3
608.000000000000110E+0	992.601705814118000E-3
609.000000000000110E+0	999.342709572471290E-3
610.000000000000110E+0	999.210293206401760E-3
611.000000000000110E+0	997.838111843693860E-3
612.000000000000110E+0	994.293625796302980E-3
613.000000000000110E+0	997.535498730357070E-3
614.000000000000110E+0	998.526550840517780E-3
615.000000000000110E+0	998.506136757574490E-3
616.000000000000110E+0	998.351544672975490E-3
617.000000000000110E+0	997.310613638790140E-3
618.000000000000110E+0	998.499966272077930E-3
619.000000000000110E+0	999.185635034390620E-3
620.000000000000110E+0	999.273552691564480E-3
621.000000000000110E+0	995.122604963533000E-3
622.000000000000110E+0	999.234365493286590E-3
623.000000000000110E+0	999.627783911107290E-3
624.000000000000110E+0	999.075694209449640E-3
625.000000000000110E+0	998.258982467963410E-3
626.000000000000110E+0	996.735311981808870E-3
627.000000000000110E+0	998.157959620648460E-3
628.000000000000110E+0	999.510185218752900E-3
629.000000000000110E+0	999.411097836450320E-3
630.000000000000110E+0	997.972977819843180E-3
631.000000000000110E+0	996.231321345192650E-3
632.000000000000110E+0	999.092303009804450E-3
633.000000000000110E+0	999.130984498126320E-3
634.000000000000110E+0	997.786030600999020E-3
635.000000000000110E+0	998.420192554361320E-3
636.000000000000110E+0	997.084506011543640E-3
637.000000000000110E+0	998.892230963578260E-3
638.000000000000110E+0	998.838964131050330E-3
639.000000000000110E+0	998.182300092390950E-3
640.000000000000110E+0	985.681232625045700E-3
641.000000000000110E+0	998.742267325253170E-3
642.000000000000110E+0	999.361006557435200E-3
643.000000000000110E+0	998.954678724372050E-3
