Time (ns)	Amplitude (V)
1.550873e+00	8.470400e-05
1.551915e+00	8.470200e-05
1.552958e+00	8.462300e-05
1.554000e+00	8.466900e-05
1.555042e+00	8.476200e-05
1.556085e+00	8.482100e-05
1.557127e+00	8.483700e-05
1.558169e+00	8.479400e-05
1.559211e+00	8.463100e-05
1.560254e+00	8.454700e-05
1.561296e+00	8.452800e-05
1.562338e+00	8.462100e-05
1.563380e+00	8.462500e-05
1.564423e+00	8.460700e-05
1.565465e+00	8.454400e-05
1.566507e+00	8.458400e-05
1.567549e+00	8.459400e-05
1.568592e+00	8.458100e-05
1.569634e+00	8.452200e-05
1.570676e+00	8.467300e-05
1.571718e+00	8.468900e-05
1.572761e+00	8.458000e-05
1.573803e+00	8.462700e-05
1.574845e+00	8.455200e-05
1.575887e+00	8.450900e-05
1.576930e+00	8.458200e-05
1.577972e+00	8.469200e-05
1.579014e+00	8.457900e-05
1.580056e+00	8.448900e-05
1.581099e+00	8.451300e-05
1.582141e+00	8.448600e-05
1.583183e+00	8.462100e-05
1.584225e+00	8.456100e-05
1.585268e+00	8.447700e-05
1.586310e+00	8.446700e-05
1.587352e+00	8.442300e-05
1.588394e+00	8.434500e-05
1.589437e+00	8.429700e-05
1.590479e+00	8.427500e-05
1.591521e+00	8.437600e-05
1.592563e+00	8.446000e-05
1.593606e+00	8.435400e-05
1.594648e+00	8.437800e-05
1.595690e+00	8.440300e-05
1.596732e+00	8.446000e-05
1.597775e+00	8.439900e-05
1.598817e+00	8.434600e-05
1.599859e+00	8.433000e-05
1.600901e+00	8.431600e-05
1.601944e+00	8.434800e-05
1.602986e+00	8.429500e-05
1.604028e+00	8.433200e-05
1.605070e+00	8.419900e-05
1.606113e+00	8.420500e-05
1.607155e+00	8.409300e-05
1.608197e+00	8.425900e-05
1.609239e+00	8.434700e-05
1.610282e+00	8.434000e-05
1.611324e+00	8.440100e-05
1.612366e+00	8.439500e-05
1.613408e+00	8.438400e-05
1.614451e+00	8.447500e-05
1.615493e+00	8.436500e-05
1.616535e+00	8.437200e-05
1.617577e+00	8.432600e-05
1.618620e+00	8.433400e-05
1.619662e+00	8.447700e-05
1.620704e+00	8.443800e-05
1.621746e+00	8.447600e-05
1.622789e+00	8.437800e-05
1.623831e+00	8.429300e-05
1.624873e+00	8.427200e-05
1.625915e+00	8.438800e-05
1.626958e+00	8.441300e-05
1.628000e+00	8.441100e-05
1.629042e+00	8.437600e-05
1.630085e+00	8.445200e-05
1.631127e+00	8.445400e-05
1.632169e+00	8.441100e-05
1.633211e+00	8.446900e-05
1.634254e+00	8.438900e-05
1.635296e+00	8.440100e-05
1.636338e+00	8.435600e-05
1.637380e+00	8.438300e-05
1.638423e+00	8.428600e-05
1.639465e+00	8.431800e-05
1.640507e+00	8.431900e-05
1.641549e+00	8.426300e-05
1.642592e+00	8.424100e-05
1.643634e+00	8.411700e-05
1.644676e+00	8.413400e-05
1.645718e+00	8.414700e-05
1.646761e+00	8.423700e-05
1.647803e+00	8.428900e-05
1.648845e+00	8.420600e-05
1.649887e+00	8.426100e-05
1.650930e+00	8.424200e-05
1.651972e+00	8.422200e-05
1.653014e+00	8.426300e-05
1.654056e+00	8.425100e-05
1.655099e+00	8.425800e-05
1.656141e+00	8.426700e-05
1.657183e+00	8.424900e-05
1.658225e+00	8.423700e-05
1.659268e+00	8.418400e-05
1.660310e+00	8.421200e-05
1.661352e+00	8.424500e-05
1.662394e+00	8.422700e-05
1.663437e+00	8.415500e-05
1.664479e+00	8.410900e-05
1.665521e+00	8.411300e-05
1.666563e+00	8.410500e-05
1.667606e+00	8.420200e-05
1.668648e+00	8.420600e-05
1.669690e+00	8.409400e-05
1.670732e+00	8.415500e-05
1.671775e+00	8.418700e-05
1.672817e+00	8.435200e-05
1.673859e+00	8.443200e-05
1.674901e+00	8.438400e-05
1.675944e+00	8.439300e-05
1.676986e+00	8.443600e-05
1.678028e+00	8.446000e-05
1.679070e+00	8.449300e-05
1.680113e+00	8.436900e-05
1.681155e+00	8.439400e-05
1.682197e+00	8.441100e-05
1.683239e+00	8.442900e-05
1.684282e+00	8.441700e-05
1.685324e+00	8.442700e-05
1.686366e+00	8.441000e-05
1.687408e+00	8.435600e-05
1.688451e+00	8.434500e-05
1.689493e+00	8.433800e-05
1.690535e+00	8.430800e-05
1.691577e+00	8.439400e-05
1.692620e+00	8.434000e-05
1.693662e+00	8.447500e-05
1.694704e+00	8.449300e-05
1.695746e+00	8.438300e-05
1.696789e+00	8.428600e-05
1.697831e+00	8.429200e-05
1.698873e+00	8.438100e-05
1.699915e+00	8.438800e-05
1.700958e+00	8.433800e-05
1.702000e+00	8.422500e-05
1.703042e+00	8.429200e-05
1.704085e+00	8.426000e-05
1.705127e+00	8.428400e-05
1.706169e+00	8.410900e-05
1.707211e+00	8.410400e-05
1.708254e+00	8.412400e-05
1.709296e+00	8.411500e-05
1.710338e+00	8.406900e-05
1.711380e+00	8.411800e-05
1.712422e+00	8.415800e-05
1.713465e+00	8.417100e-05
1.714507e+00	8.425000e-05
1.715549e+00	8.411900e-05
1.716592e+00	8.411100e-05
1.717634e+00	8.421800e-05
1.718676e+00	8.416100e-05
1.719718e+00	8.422700e-05
1.720760e+00	8.429500e-05
1.721803e+00	8.429100e-05
1.722845e+00	8.431000e-05
1.723887e+00	8.424200e-05
1.724930e+00	8.420000e-05
1.725972e+00	8.418300e-05
1.727014e+00	8.410000e-05
1.728056e+00	8.408700e-05
1.729099e+00	8.407700e-05
1.730141e+00	8.405300e-05
1.731183e+00	8.414400e-05
1.732225e+00	8.411200e-05
1.733268e+00	8.404000e-05
1.734310e+00	8.400000e-05
1.735352e+00	8.392200e-05
1.736394e+00	8.400700e-05
1.737437e+00	8.397300e-05
1.738479e+00	8.401500e-05
1.739521e+00	8.399900e-05
1.740563e+00	8.400400e-05
1.741606e+00	8.397100e-05
1.742648e+00	8.388100e-05
1.743690e+00	8.390100e-05
1.744732e+00	8.385000e-05
1.745775e+00	8.387600e-05
1.746817e+00	8.391200e-05
1.747859e+00	8.402100e-05
1.748901e+00	8.403400e-05
1.749944e+00	8.395400e-05
1.750986e+00	8.384500e-05
1.752028e+00	8.389000e-05
1.753070e+00	8.379300e-05
1.754113e+00	8.385500e-05
1.755155e+00	8.395800e-05
1.756197e+00	8.403000e-05
1.757239e+00	8.404300e-05
1.758282e+00	8.404100e-05
1.759324e+00	8.400800e-05
1.760366e+00	8.402400e-05
1.761408e+00	8.400100e-05
1.762451e+00	8.398800e-05
1.763493e+00	8.402200e-05
1.764535e+00	8.400400e-05
1.765577e+00	8.393500e-05
1.766620e+00	8.401200e-05
1.767662e+00	8.389800e-05
1.768704e+00	8.377900e-05
1.769746e+00	8.373800e-05
1.770789e+00	8.372100e-05
1.771831e+00	8.383900e-05
1.772873e+00	8.384900e-05
1.773915e+00	8.382800e-05
1.774958e+00	8.386800e-05
1.776000e+00	8.386000e-05
1.777042e+00	8.388300e-05
1.778085e+00	8.375700e-05
1.779127e+00	8.376400e-05
1.780169e+00	8.376200e-05
1.781211e+00	8.382000e-05
1.782254e+00	8.393100e-05
1.783296e+00	8.387700e-05
1.784338e+00	8.393100e-05
1.785380e+00	8.383900e-05
1.786423e+00	8.386600e-05
1.787465e+00	8.387200e-05
1.788507e+00	8.379800e-05
1.789549e+00	8.377300e-05
1.790591e+00	8.381100e-05
1.791634e+00	8.390000e-05
1.792676e+00	8.389700e-05
1.793718e+00	8.392500e-05
1.794761e+00	8.384500e-05
1.795803e+00	8.374000e-05
1.796845e+00	8.358800e-05
1.797887e+00	8.359500e-05
1.798930e+00	8.358600e-05
1.799972e+00	8.361900e-05
1.801014e+00	8.371800e-05
1.802056e+00	8.379500e-05
1.803099e+00	8.382300e-05
1.804141e+00	8.372300e-05
1.805183e+00	8.381100e-05
1.806225e+00	8.383500e-05
1.807268e+00	8.369700e-05
1.808310e+00	8.364100e-05
1.809352e+00	8.354100e-05
1.810394e+00	8.363000e-05
1.811437e+00	8.365400e-05
1.812479e+00	8.366600e-05
1.813521e+00	8.370200e-05
1.814563e+00	8.368200e-05
1.815606e+00	8.359300e-05
1.816648e+00	8.349300e-05
1.817690e+00	8.350600e-05
1.818732e+00	8.350200e-05
1.819775e+00	8.359400e-05
1.820817e+00	8.353100e-05
1.821859e+00	8.359400e-05
1.822901e+00	8.357500e-05
1.823944e+00	8.366300e-05
1.824986e+00	8.357800e-05
1.826028e+00	8.355300e-05
1.827070e+00	8.353800e-05
1.828113e+00	8.358700e-05
1.829155e+00	8.365900e-05
1.830197e+00	8.369900e-05
1.831239e+00	8.375800e-05
1.832282e+00	8.376400e-05
1.833324e+00	8.374700e-05
1.834366e+00	8.362700e-05
1.835408e+00	8.362500e-05
1.836451e+00	8.358700e-05
1.837493e+00	8.369100e-05
1.838535e+00	8.378200e-05
1.839577e+00	8.375900e-05
1.840620e+00	8.370100e-05
1.841662e+00	8.370400e-05
1.842704e+00	8.374100e-05
1.843746e+00	8.375000e-05
1.844789e+00	8.361500e-05
1.845831e+00	8.359900e-05
1.846873e+00	8.360500e-05
1.847915e+00	8.368900e-05
1.848958e+00	8.372300e-05
1.850000e+00	8.359300e-05
1.851042e+00	8.358700e-05
1.852085e+00	8.348500e-05
1.853127e+00	8.345100e-05
1.854169e+00	8.354200e-05
1.855211e+00	8.351400e-05
1.856254e+00	8.358500e-05
1.857296e+00	8.360000e-05
1.858338e+00	8.364700e-05
1.859380e+00	8.361400e-05
1.860423e+00	8.357700e-05
1.861465e+00	8.351700e-05
1.862507e+00	8.347700e-05
1.863549e+00	8.355500e-05
1.864591e+00	8.361400e-05
1.865634e+00	8.365800e-05
1.866676e+00	8.368000e-05
1.867718e+00	8.365000e-05
1.868761e+00	8.367600e-05
1.869803e+00	8.369500e-05
1.870845e+00	8.353200e-05
1.871887e+00	8.358500e-05
1.872929e+00	8.359400e-05
1.873972e+00	8.354500e-05
1.875014e+00	8.351800e-05
1.876056e+00	8.356900e-05
1.877099e+00	8.354200e-05
1.878141e+00	8.355800e-05
1.879183e+00	8.350400e-05
1.880225e+00	8.349700e-05
1.881268e+00	8.350000e-05
1.882310e+00	8.354600e-05
1.883352e+00	8.357800e-05
1.884394e+00	8.359600e-05
1.885437e+00	8.348600e-05
1.886479e+00	8.348600e-05
1.887521e+00	8.348000e-05
1.888563e+00	8.343700e-05
1.889606e+00	8.354700e-05
1.890648e+00	8.355400e-05
1.891690e+00	8.352400e-05
1.892732e+00	8.363700e-05
1.893775e+00	8.363800e-05
1.894817e+00	8.364900e-05
1.895859e+00	8.366300e-05
1.896901e+00	8.356500e-05
1.897944e+00	8.345300e-05
1.898986e+00	8.330500e-05
1.900028e+00	8.330600e-05
1.901070e+00	8.341400e-05
1.902113e+00	8.345800e-05
1.903155e+00	8.350300e-05
1.904197e+00	8.357200e-05
1.905239e+00	8.349800e-05
1.906282e+00	8.335100e-05
1.907324e+00	8.333600e-05
1.908366e+00	8.330600e-05
1.909408e+00	8.329900e-05
1.910451e+00	8.327000e-05
1.911493e+00	8.336900e-05
1.912535e+00	8.333700e-05
1.913577e+00	8.337300e-05
1.914620e+00	8.339600e-05
1.915662e+00	8.332100e-05
1.916704e+00	8.326800e-05
1.917746e+00	8.318900e-05
1.918789e+00	8.320200e-05
1.919831e+00	8.319100e-05
1.920873e+00	8.326900e-05
1.921915e+00	8.329000e-05
1.922958e+00	8.331500e-05
1.924000e+00	8.337000e-05
1.925042e+00	8.340400e-05
1.926085e+00	8.327000e-05
1.927127e+00	8.315600e-05
1.928169e+00	8.317600e-05
1.929211e+00	8.327700e-05
1.930254e+00	8.337700e-05
1.931296e+00	8.333400e-05
1.932338e+00	8.333200e-05
1.933380e+00	8.334200e-05
1.934422e+00	8.333800e-05
1.935465e+00	8.330600e-05
1.936507e+00	8.328000e-05
1.937549e+00	8.333000e-05
1.938592e+00	8.332400e-05
1.939634e+00	8.344100e-05
1.940676e+00	8.347000e-05
1.941718e+00	8.341600e-05
1.942761e+00	8.341700e-05
1.943803e+00	8.329700e-05
1.944845e+00	8.332700e-05
1.945887e+00	8.332800e-05
1.946930e+00	8.331200e-05
1.947972e+00	8.327300e-05
1.949014e+00	8.349800e-05
1.950056e+00	8.345100e-05
1.951098e+00	8.341900e-05
1.952141e+00	8.332900e-05
1.953183e+00	8.323500e-05
1.954225e+00	8.323000e-05
1.955268e+00	8.328600e-05
1.956310e+00	8.339300e-05
1.957352e+00	8.342400e-05
1.958394e+00	8.347600e-05
1.959437e+00	8.348200e-05
1.960479e+00	8.341800e-05
1.961521e+00	8.335900e-05
1.962563e+00	8.325500e-05
1.963606e+00	8.316700e-05
1.964648e+00	8.316600e-05
1.965690e+00	8.323500e-05
1.966732e+00	8.321700e-05
1.967775e+00	8.322000e-05
1.968817e+00	8.336000e-05
1.969859e+00	8.332900e-05
1.970901e+00	8.329800e-05
1.971944e+00	8.324100e-05
1.972986e+00	8.324100e-05
1.974028e+00	8.332900e-05
1.975070e+00	8.338000e-05
1.976113e+00	8.342500e-05
1.977155e+00	8.347400e-05
1.978197e+00	8.334400e-05
1.979239e+00	8.323700e-05
1.980282e+00	8.302900e-05
1.981324e+00	8.310600e-05
1.982366e+00	8.315100e-05
1.983408e+00	8.318000e-05
1.984451e+00	8.329900e-05
1.985493e+00	8.335400e-05
1.986535e+00	8.339100e-05
1.987577e+00	8.339100e-05
1.988620e+00	8.342800e-05
1.989662e+00	8.339000e-05
1.990704e+00	8.329900e-05
1.991746e+00	8.340100e-05
1.992789e+00	8.342100e-05
1.993831e+00	8.346700e-05
1.994873e+00	8.349800e-05
1.995915e+00	8.355200e-05
1.996958e+00	8.359100e-05
1.998000e+00	8.348000e-05
1.999042e+00	8.348400e-05
2.000085e+00	8.353500e-05
2.001127e+00	8.367900e-05
2.002169e+00	8.370900e-05
2.003211e+00	8.358700e-05
2.004253e+00	8.359600e-05
2.005296e+00	8.354000e-05
2.006338e+00	8.352500e-05
2.007380e+00	8.353300e-05
2.008422e+00	8.349300e-05
2.009465e+00	8.343500e-05
2.010507e+00	8.351000e-05
2.011549e+00	8.355700e-05
2.012591e+00	8.360100e-05
2.013634e+00	8.357400e-05
2.014676e+00	8.353000e-05
2.015718e+00	8.336500e-05
2.016761e+00	8.337800e-05
2.017803e+00	8.339100e-05
2.018845e+00	8.327500e-05
2.019887e+00	8.328400e-05
2.020929e+00	8.330400e-05
2.021972e+00	8.341100e-05
2.023014e+00	8.337900e-05
2.024056e+00	8.338600e-05
2.025098e+00	8.330200e-05
2.026141e+00	8.332900e-05
2.027183e+00	8.331300e-05
2.028225e+00	8.327400e-05
2.029268e+00	8.327900e-05
2.030310e+00	8.328900e-05
2.031352e+00	8.329000e-05
2.032394e+00	8.332400e-05
2.033437e+00	8.336900e-05
2.034479e+00	8.339400e-05
2.035521e+00	8.333800e-05
2.036563e+00	8.330300e-05
2.037606e+00	8.341700e-05
2.038648e+00	8.342400e-05
2.039690e+00	8.347400e-05
2.040732e+00	8.352600e-05
2.041775e+00	8.356700e-05
2.042817e+00	8.355000e-05
2.043859e+00	8.351600e-05
2.044901e+00	8.350400e-05
2.045944e+00	8.340400e-05
2.046986e+00	8.333700e-05
2.048028e+00	8.341300e-05
2.049070e+00	8.340600e-05
2.050113e+00	8.338600e-05
2.051155e+00	8.341400e-05
2.052197e+00	8.340600e-05
2.053239e+00	8.337900e-05
2.054282e+00	8.332000e-05
2.055324e+00	8.330900e-05
2.056366e+00	8.319600e-05
2.057408e+00	8.333200e-05
2.058451e+00	8.340600e-05
2.059493e+00	8.322700e-05
2.060535e+00	8.324000e-05
2.061577e+00	8.322800e-05
2.062620e+00	8.323800e-05
2.063662e+00	8.316800e-05
2.064704e+00	8.319300e-05
2.065746e+00	8.337300e-05
2.066789e+00	8.338100e-05
2.067831e+00	8.341800e-05
2.068873e+00	8.337200e-05
2.069915e+00	8.333100e-05
2.070958e+00	8.315400e-05
2.072000e+00	8.312600e-05
2.073042e+00	8.315100e-05
2.074085e+00	8.320100e-05
2.075127e+00	8.329800e-05
2.076169e+00	8.327500e-05
2.077211e+00	8.330800e-05
2.078253e+00	8.342000e-05
2.079296e+00	8.340700e-05
2.080338e+00	8.326500e-05
2.081380e+00	8.314200e-05
2.082422e+00	8.310200e-05
2.083465e+00	8.309300e-05
2.084507e+00	8.312700e-05
2.085549e+00	8.315000e-05
2.086591e+00	8.319500e-05
2.087634e+00	8.324800e-05
2.088676e+00	8.324000e-05
2.089718e+00	8.319800e-05
2.090761e+00	8.306500e-05
2.091803e+00	8.303200e-05
2.092845e+00	8.317200e-05
2.093887e+00	8.313600e-05
2.094929e+00	8.321800e-05
2.095972e+00	8.324500e-05
2.097014e+00	8.319500e-05
2.098056e+00	8.306600e-05
2.099098e+00	8.301400e-05
2.100141e+00	8.306500e-05
2.101183e+00	8.318500e-05
2.102225e+00	8.330300e-05
2.103268e+00	8.335400e-05
2.104310e+00	8.344400e-05
2.105352e+00	8.334300e-05
2.106394e+00	8.326400e-05
2.107437e+00	8.310400e-05
2.108479e+00	8.297800e-05
2.109521e+00	8.298500e-05
2.110563e+00	8.303000e-05
2.111606e+00	8.309100e-05
2.112648e+00	8.312900e-05
2.113690e+00	8.320900e-05
2.114732e+00	8.327500e-05
2.115775e+00	8.320400e-05
2.116817e+00	8.310000e-05
2.117859e+00	8.295700e-05
2.118901e+00	8.296000e-05
2.119944e+00	8.292300e-05
2.120986e+00	8.295500e-05
2.122028e+00	8.307900e-05
2.123070e+00	8.311200e-05
2.124113e+00	8.313600e-05
2.125155e+00	8.302700e-05
2.126197e+00	8.294500e-05
2.127239e+00	8.301500e-05
2.128282e+00	8.298100e-05
2.129324e+00	8.307400e-05
2.130366e+00	8.322300e-05
2.131408e+00	8.328400e-05
2.132451e+00	8.325800e-05
2.133493e+00	8.311800e-05
2.134535e+00	8.314100e-05
2.135577e+00	8.304300e-05
2.136620e+00	8.302600e-05
2.137662e+00	8.296200e-05
2.138704e+00	8.296500e-05
2.139746e+00	8.311900e-05
2.140789e+00	8.323400e-05
2.141831e+00	8.330700e-05
2.142873e+00	8.328400e-05
2.143915e+00	8.328700e-05
2.144958e+00	8.314400e-05
2.146000e+00	8.311000e-05
2.147042e+00	8.312100e-05
2.148084e+00	8.303700e-05
2.149127e+00	8.304800e-05
2.150169e+00	8.311600e-05
2.151211e+00	8.308600e-05
2.152254e+00	8.296400e-05
2.153296e+00	8.293000e-05
2.154338e+00	8.281300e-05
2.155380e+00	8.275100e-05
2.156422e+00	8.278900e-05
2.157465e+00	8.288600e-05
2.158507e+00	8.291100e-05
2.159549e+00	8.295500e-05
2.160591e+00	8.292100e-05
2.161634e+00	8.274100e-05
2.162676e+00	8.270600e-05
2.163718e+00	8.269700e-05
2.164760e+00	8.256600e-05
2.165803e+00	8.254600e-05
2.166845e+00	8.266600e-05
2.167887e+00	8.275600e-05
2.168929e+00	8.283600e-05
2.169972e+00	8.280000e-05
2.171014e+00	8.276200e-05
2.172056e+00	8.269900e-05
2.173098e+00	8.276900e-05
2.174141e+00	8.268300e-05
2.175183e+00	8.279200e-05
2.176225e+00	8.282200e-05
2.177268e+00	8.287300e-05
2.178310e+00	8.288500e-05
2.179352e+00	8.276600e-05
2.180394e+00	8.279500e-05
2.181437e+00	8.284200e-05
2.182479e+00	8.287300e-05
2.183521e+00	8.286800e-05
2.184563e+00	8.289000e-05
2.185606e+00	8.295500e-05
2.186648e+00	8.288400e-05
2.187690e+00	8.286100e-05
2.188732e+00	8.280200e-05
2.189775e+00	8.282600e-05
2.190817e+00	8.285700e-05
2.191859e+00	8.277400e-05
2.192901e+00	8.276700e-05
2.193944e+00	8.284000e-05
2.194986e+00	8.291300e-05
2.196028e+00	8.290300e-05
2.197070e+00	8.282400e-05
2.198113e+00	8.282800e-05
2.199155e+00	8.277100e-05
2.200197e+00	8.278200e-05
2.201239e+00	8.274400e-05
2.202282e+00	8.270600e-05
2.203324e+00	8.286900e-05
2.204366e+00	8.293400e-05
2.205408e+00	8.306100e-05
2.206451e+00	8.291200e-05
2.207493e+00	8.290000e-05
2.208535e+00	8.288700e-05
2.209577e+00	8.292000e-05
2.210620e+00	8.287200e-05
2.211662e+00	8.297500e-05
2.212704e+00	8.304600e-05
2.213746e+00	8.313800e-05
2.214789e+00	8.315100e-05
2.215831e+00	8.310900e-05
2.216873e+00	8.308300e-05
2.217915e+00	8.306500e-05
2.218958e+00	8.314200e-05
2.220000e+00	8.316100e-05
2.221042e+00	8.316900e-05
2.222085e+00	8.312600e-05
2.223127e+00	8.318600e-05
2.224169e+00	8.319600e-05
2.225211e+00	8.313400e-05
2.226253e+00	8.307500e-05
2.227296e+00	8.305800e-05
2.228338e+00	8.291100e-05
2.229380e+00	8.280800e-05
2.230422e+00	8.292200e-05
2.231465e+00	8.307300e-05
2.232507e+00	8.309000e-05
2.233549e+00	8.298900e-05
2.234591e+00	8.290800e-05
2.235634e+00	8.289400e-05
2.236676e+00	8.274300e-05
2.237718e+00	8.275600e-05
2.238761e+00	8.272600e-05
2.239803e+00	8.290200e-05
2.240845e+00	8.304900e-05
2.241887e+00	8.308200e-05
2.242929e+00	8.302800e-05
2.243972e+00	8.297900e-05
2.245014e+00	8.290800e-05
2.246056e+00	8.281400e-05
2.247098e+00	8.282300e-05
2.248141e+00	8.288900e-05
2.249183e+00	8.300400e-05
2.250225e+00	8.301400e-05
2.251268e+00	8.302200e-05
2.252310e+00	8.282000e-05
2.253352e+00	8.269000e-05
2.254394e+00	8.269900e-05
2.255437e+00	8.261700e-05
2.256479e+00	8.267500e-05
2.257521e+00	8.274300e-05
2.258563e+00	8.284200e-05
2.259606e+00	8.290900e-05
2.260648e+00	8.285300e-05
2.261690e+00	8.289000e-05
2.262732e+00	8.290200e-05
2.263775e+00	8.285500e-05
2.264817e+00	8.280100e-05
2.265859e+00	8.282000e-05
2.266901e+00	8.282600e-05
2.267944e+00	8.289800e-05
2.268986e+00	8.284900e-05
2.270028e+00	8.282400e-05
2.271070e+00	8.278500e-05
2.272113e+00	8.283900e-05
2.273155e+00	8.285600e-05
2.274197e+00	8.277700e-05
2.275239e+00	8.275900e-05
2.276282e+00	8.284700e-05
2.277324e+00	8.295400e-05
2.278366e+00	8.299900e-05
2.279408e+00	8.285300e-05
2.280451e+00	8.283100e-05
2.281493e+00	8.278700e-05
2.282535e+00	8.273400e-05
2.283577e+00	8.266600e-05
2.284620e+00	8.269300e-05
2.285662e+00	8.271000e-05
2.286704e+00	8.260000e-05
2.287746e+00	8.262700e-05
2.288789e+00	8.268900e-05
2.289831e+00	8.283000e-05
2.290873e+00	8.285900e-05
2.291915e+00	8.276600e-05
2.292958e+00	8.287500e-05
2.294000e+00	8.289000e-05
2.295042e+00	8.291600e-05
2.296085e+00	8.281800e-05
2.297127e+00	8.279400e-05
2.298169e+00	8.274600e-05
2.299211e+00	8.265700e-05
2.300254e+00	8.254900e-05
2.301296e+00	8.253900e-05
2.302338e+00	8.265600e-05
2.303380e+00	8.272600e-05
2.304422e+00	8.270900e-05
2.305465e+00	8.266800e-05
2.306507e+00	8.273100e-05
2.307549e+00	8.265500e-05
2.308591e+00	8.279800e-05
2.309634e+00	8.266600e-05
2.310676e+00	8.279300e-05
2.311718e+00	8.279300e-05
2.312760e+00	8.288500e-05
2.313803e+00	8.288900e-05
2.314845e+00	8.293100e-05
2.315887e+00	8.289500e-05
2.316930e+00	8.286300e-05
2.317972e+00	8.299500e-05
2.319014e+00	8.282000e-05
2.320056e+00	8.288400e-05
2.321098e+00	8.286300e-05
2.322141e+00	8.301400e-05
2.323183e+00	8.303400e-05
2.324225e+00	8.306300e-05
2.325268e+00	8.292900e-05
2.326310e+00	8.296100e-05
2.327352e+00	8.292300e-05
2.328394e+00	8.278900e-05
2.329437e+00	8.274400e-05
2.330479e+00	8.275100e-05
2.331521e+00	8.288600e-05
2.332563e+00	8.295000e-05
2.333606e+00	8.310000e-05
2.334648e+00	8.275000e-05
2.335690e+00	8.289900e-05
2.336732e+00	8.261300e-05
2.337775e+00	8.281900e-05
